vehicleID,pickupLocation,dropoffLocation,pickupTime,dropoffTime
5BY80,"(114.127197, 22.5744)","(114.102898, 22.549101)",2014-06-01 13:43:30+00:00,2014-06-01 14:01:25+00:00
5BY80,"(114.101196, 22.545099)","(114.099503, 22.542601)",2014-06-01 14:04:52+00:00,2014-06-01 14:08:11+00:00
5BY80,"(114.098099, 22.5403)","(114.096298, 22.551901)",2014-06-01 14:09:47+00:00,2014-06-01 14:22:36+00:00
5BY80,"(114.096298, 22.551901)","(114.091103, 22.547501)",2014-06-01 14:24:03+00:00,2014-06-01 14:29:08+00:00
5BY80,"(114.094902, 22.5434)","(114.09030200000001, 22.5415)",2014-06-01 14:31:27+00:00,2014-06-01 14:40:27+00:00
5BY80,"(114.094498, 22.541598999999998)","(114.0868, 22.5571)",2014-06-01 14:42:12+00:00,2014-06-01 14:50:59+00:00
5BY80,"(114.084198, 22.555099)","(114.103897, 22.569901)",2014-06-01 14:52:30+00:00,2014-06-01 15:02:19+00:00
5BY80,"(114.10279799999999, 22.571699)","(114.0793, 22.5359)",2014-06-01 15:03:48+00:00,2014-06-01 15:34:08+00:00
5BY80,"(114.0783, 22.5347)","(114.067902, 22.5222)",2014-06-01 15:34:32+00:00,2014-06-01 15:40:29+00:00
5BY80,"(114.0467, 22.518998999999997)","(114.040497, 22.5221)",2014-06-01 15:51:58+00:00,2014-06-01 15:54:23+00:00
5BY80,"(114.030899, 22.523899)","(113.997299, 22.529301)",2014-06-01 17:58:36+00:00,2014-06-01 18:09:26+00:00
5BY80,"(113.993698, 22.5299)","(114.071999, 22.5389)",2014-06-01 18:12:20+00:00,2014-06-01 18:24:21+00:00
5BY80,"(114.074402, 22.5392)","(114.0811, 22.5406)",2014-06-01 18:25:49+00:00,2014-06-01 18:29:30+00:00
5BY80,"(114.084396, 22.540701000000002)","(114.092102, 22.547001)",2014-06-01 18:31:02+00:00,2014-06-01 18:37:04+00:00
5BY80,"(114.091202, 22.547898999999997)","(114.112701, 22.5459)",2014-06-01 18:39:08+00:00,2014-06-01 18:50:54+00:00
5BY80,"(114.111397, 22.5466)","(114.12069699999999, 22.556801)",2014-06-01 18:51:44+00:00,2014-06-01 18:58:03+00:00
5BY80,"(114.125702, 22.5515)","(114.082001, 22.534901)",2014-06-01 19:01:28+00:00,2014-06-01 19:14:07+00:00
5BY80,"(114.084396, 22.5431)","(114.245796, 22.717899)",2014-06-01 19:18:44+00:00,2014-06-01 20:13:43+00:00
5BY80,"(114.219597, 22.6766)","(114.050102, 22.6045)",2014-06-01 20:25:06+00:00,2014-06-01 20:50:19+00:00
5BY80,"(114.050201, 22.6031)","(114.0354, 22.621901)",2014-06-01 20:53:42+00:00,2014-06-01 21:00:43+00:00
5BY80,"(114.0354, 22.621901)","(114.03179899999999, 22.6367)",2014-06-01 21:01:07+00:00,2014-06-01 21:06:25+00:00
5BY80,"(114.032799, 22.6294)","(114.0158, 22.6432)",2014-06-01 21:19:09+00:00,2014-06-01 21:47:59+00:00
5BY80,"(114.0158, 22.6432)","(114.01509899999999, 22.531401000000002)",2014-06-01 21:50:04+00:00,2014-06-01 22:22:43+00:00
5BY80,"(114.012398, 22.5319)","(114.106697, 22.5411)",2014-06-01 23:36:26+00:00,2014-06-01 23:46:57+00:00
5BY80,"(114.103897, 22.5536)","(114.103897, 22.5536)",2014-06-01 23:59:28+00:00,2014-06-02 00:04:07+00:00
5BY81,"(114.116997, 22.5474)","(114.11039699999999, 22.541999999999998)",2014-06-01 00:24:41+00:00,2014-06-01 00:32:26+00:00
5BY81,"(114.116997, 22.543501000000003)","(113.949402, 22.5616)",2014-06-01 00:34:47+00:00,2014-06-01 00:58:03+00:00
5BY81,"(114.020699, 22.5317)","(114.028603, 22.611798999999998)",2014-06-01 01:20:39+00:00,2014-06-01 01:34:34+00:00
5BY81,"(114.047699, 22.5373)","(114.078796, 22.558001)",2014-06-01 02:19:57+00:00,2014-06-01 02:29:25+00:00
5BY81,"(114.082397, 22.543301)","(114.067802, 22.552401)",2014-06-01 02:39:42+00:00,2014-06-01 02:44:50+00:00
5BY81,"(114.0438, 22.556299)","(114.04740100000001, 22.537399)",2014-06-01 02:51:35+00:00,2014-06-01 02:54:26+00:00
5BY81,"(114.044899, 22.527599)","(114.054703, 22.5257)",2014-06-01 02:58:56+00:00,2014-06-01 03:05:19+00:00
5BY81,"(114.058899, 22.520901000000002)","(114.108597, 22.537399)",2014-06-01 07:21:44+00:00,2014-06-01 07:33:45+00:00
5BY81,"(114.105003, 22.541598999999998)","(114.127899, 22.571199)",2014-06-01 07:43:28+00:00,2014-06-01 07:57:49+00:00
5BY81,"(114.124001, 22.5546)","(114.09940300000001, 22.558598999999997)",2014-06-01 08:24:49+00:00,2014-06-01 08:30:13+00:00
5BY81,"(114.088402, 22.5557)","(114.064697, 22.5513)",2014-06-01 08:41:14+00:00,2014-06-01 08:54:08+00:00
5BY81,"(114.040901, 22.530701)","(114.065002, 22.5315)",2014-06-01 09:10:39+00:00,2014-06-01 09:16:44+00:00
5BY81,"(114.06819899999999, 22.524)","(114.071503, 22.538798999999997)",2014-06-01 09:43:51+00:00,2014-06-01 09:48:34+00:00
5BY81,"(114.0625, 22.540198999999998)","(114.223198, 22.552999)",2014-06-01 09:50:54+00:00,2014-06-01 10:44:24+00:00
5BY81,"(114.187302, 22.5562)","(114.116501, 22.535999)",2014-06-01 11:01:57+00:00,2014-06-01 11:13:06+00:00
5BY81,"(114.114098, 22.534599)","(114.120102, 22.558701)",2014-06-01 11:15:56+00:00,2014-06-01 11:27:19+00:00
5BY81,"(114.11799599999999, 22.5679)","(114.1315, 22.577299)",2014-06-01 11:29:02+00:00,2014-06-01 11:35:07+00:00
5BY81,"(114.134003, 22.572201)","(114.115898, 22.535299)",2014-06-01 11:38:35+00:00,2014-06-01 11:56:37+00:00
5BY81,"(114.022003, 22.5366)","(114.01550300000001, 22.5313)",2014-06-01 13:48:30+00:00,2014-06-01 13:51:30+00:00
5BY81,"(114.017403, 22.5312)","(114.059502, 22.5261)",2014-06-01 13:59:20+00:00,2014-06-01 14:08:47+00:00
5BY81,"(114.059502, 22.5261)","(114.061897, 22.52)",2014-06-01 14:09:15+00:00,2014-06-01 14:12:43+00:00
5BY81,"(114.058899, 22.519899)","(114.069199, 22.5385)",2014-06-01 14:17:15+00:00,2014-06-01 14:26:18+00:00
5BY81,"(114.074203, 22.5397)","(114.0793, 22.5539)",2014-06-01 14:27:10+00:00,2014-06-01 14:36:39+00:00
5BY81,"(114.090599, 22.551701)","(114.0821, 22.5518)",2014-06-01 14:46:28+00:00,2014-06-01 14:51:29+00:00
5BY81,"(114.103104, 22.5501)","(114.119598, 22.538)",2014-06-01 15:13:37+00:00,2014-06-01 15:25:37+00:00
5BY81,"(114.122498, 22.5399)","(114.133698, 22.549801000000002)",2014-06-01 15:26:01+00:00,2014-06-01 15:34:34+00:00
5BY81,"(114.136002, 22.5529)","(114.1297, 22.548599)",2014-06-01 15:36:21+00:00,2014-06-01 15:43:28+00:00
5BY81,"(114.131798, 22.548901)","(114.12640400000001, 22.548000000000002)",2014-06-01 15:44:17+00:00,2014-06-01 15:49:25+00:00
5BY81,"(114.123299, 22.545099)","(114.113701, 22.544901)",2014-06-01 15:50:59+00:00,2014-06-01 16:00:26+00:00
5BY81,"(114.1138, 22.5453)","(114.13799999999999, 22.568899)",2014-06-01 16:01:17+00:00,2014-06-01 16:25:01+00:00
5BY81,"(114.13799999999999, 22.568899)","(114.12460300000001, 22.5716)",2014-06-01 16:25:28+00:00,2014-06-01 16:32:48+00:00
5BY81,"(114.117401, 22.568501)","(114.104897, 22.5494)",2014-06-01 16:38:07+00:00,2014-06-01 16:49:09+00:00
5BY81,"(114.103104, 22.5492)","(114.076302, 22.534901)",2014-06-01 16:50:57+00:00,2014-06-01 16:58:55+00:00
5BY81,"(114.051804, 22.518299)","(114.067902, 22.5298)",2014-06-01 18:45:05+00:00,2014-06-01 18:52:07+00:00
5BY81,"(114.067902, 22.524)","(114.10410300000001, 22.6101)",2014-06-01 18:57:48+00:00,2014-06-01 19:17:55+00:00
5BY81,"(114.101799, 22.611099)","(114.11150400000001, 22.6078)",2014-06-01 19:19:11+00:00,2014-06-01 19:28:00+00:00
5BY81,"(114.112602, 22.6071)","(114.118202, 22.5441)",2014-06-01 19:28:32+00:00,2014-06-01 19:45:55+00:00
5BY81,"(114.118202, 22.5441)","(114.118301, 22.540899)",2014-06-01 19:46:31+00:00,2014-06-01 19:49:37+00:00
5BY81,"(114.118698, 22.540198999999998)","(114.110298, 22.5445)",2014-06-01 19:51:46+00:00,2014-06-01 19:59:54+00:00
5BY81,"(114.110603, 22.539)","(114.110901, 22.544701)",2014-06-01 20:01:09+00:00,2014-06-01 20:07:45+00:00
5BY81,"(114.113197, 22.5457)","(114.117897, 22.570601)",2014-06-01 20:08:51+00:00,2014-06-01 20:18:58+00:00
5BY81,"(114.11799599999999, 22.572901)","(114.125099, 22.5672)",2014-06-01 20:19:32+00:00,2014-06-01 20:24:08+00:00
5BY81,"(114.125099, 22.5672)","(114.119102, 22.554199)",2014-06-01 20:24:30+00:00,2014-06-01 20:28:59+00:00
5BY81,"(114.119102, 22.554199)","(114.135101, 22.546)",2014-06-01 20:29:22+00:00,2014-06-01 20:41:04+00:00
5BY81,"(114.1399, 22.543501000000003)","(113.971497, 22.5658)",2014-06-01 20:45:59+00:00,2014-06-01 21:24:13+00:00
5BY81,"(113.9786, 22.562901)","(114.107201, 22.587799)",2014-06-01 21:26:54+00:00,2014-06-01 21:48:38+00:00
5BY81,"(114.099503, 22.552298999999998)","(114.104202, 22.549)",2014-06-01 22:54:43+00:00,2014-06-01 22:59:41+00:00
5BY81,"(114.105797, 22.5515)","(114.105202, 22.5497)",2014-06-01 23:00:39+00:00,2014-06-01 23:04:43+00:00
5BY81,"(114.106102, 22.5466)","(114.112099, 22.5597)",2014-06-01 23:05:32+00:00,2014-06-01 23:13:37+00:00
5BY81,"(114.111, 22.5767)","(113.974998, 22.537701000000002)",2014-06-01 23:16:41+00:00,2014-06-01 23:36:13+00:00
5BY81,"(113.971603, 22.5392)","(114.057999, 22.539)",2014-06-01 23:36:51+00:00,2014-06-01 23:51:06+00:00
5BY81,"(114.057701, 22.5359)","(114.057701, 22.5359)",2014-06-01 23:56:25+00:00,2014-06-02 00:01:43+00:00
6AE41,"(114.0205, 22.637199)","(114.039101, 22.606701)",2014-06-01 00:18:16+00:00,2014-06-01 00:24:33+00:00
6AE41,"(114.047501, 22.6038)","(114.025101, 22.619301)",2014-06-01 00:25:26+00:00,2014-06-01 00:33:24+00:00
6AE41,"(114.058899, 22.5711)","(114.09929699999999, 22.555401)",2014-06-01 01:18:52+00:00,2014-06-01 01:31:46+00:00
6AE41,"(114.102303, 22.546301)","(114.099503, 22.543301)",2014-06-01 01:45:38+00:00,2014-06-01 01:55:31+00:00
6AE41,"(114.076897, 22.5411)","(114.13829799999999, 22.5732)",2014-06-01 01:57:23+00:00,2014-06-01 02:10:33+00:00
6AE41,"(114.1306, 22.5788)","(114.123802, 22.552298999999998)",2014-06-01 02:15:50+00:00,2014-06-01 02:29:58+00:00
6AE41,"(114.123001, 22.5487)","(114.116501, 22.5769)",2014-06-01 02:35:24+00:00,2014-06-01 02:43:41+00:00
6AE41,"(114.111099, 22.576798999999998)","(114.0998, 22.570801)",2014-06-01 02:45:09+00:00,2014-06-01 02:47:52+00:00
6AE41,"(114.09429899999999, 22.568501)","(114.084, 22.5494)",2014-06-01 02:54:56+00:00,2014-06-01 03:02:36+00:00
6AE41,"(114.114799, 22.5917)","(114.109802, 22.552999)",2014-06-01 05:15:15+00:00,2014-06-01 05:25:29+00:00
6AE41,"(114.1166, 22.550301)","(114.117798, 22.5697)",2014-06-01 05:32:18+00:00,2014-06-01 05:36:14+00:00
6AE41,"(114.115303, 22.5798)","(114.080803, 22.642401)",2014-06-01 05:40:08+00:00,2014-06-01 05:52:13+00:00
6AE41,"(114.077202, 22.648001)","(113.98670200000001, 22.5868)",2014-06-01 05:52:54+00:00,2014-06-01 06:12:19+00:00
6AE41,"(113.949203, 22.581498999999997)","(113.921501, 22.4918)",2014-06-01 06:27:38+00:00,2014-06-01 06:45:23+00:00
6AE41,"(113.919601, 22.489901)","(113.897797, 22.510799)",2014-06-01 06:52:51+00:00,2014-06-01 07:13:06+00:00
6AE41,"(113.9002, 22.5133)","(113.907303, 22.508101)",2014-06-01 07:26:01+00:00,2014-06-01 07:32:41+00:00
6AE41,"(113.961899, 22.5364)","(113.961304, 22.538099)",2014-06-01 07:53:23+00:00,2014-06-01 07:54:24+00:00
6AE41,"(114.014397, 22.5397)","(114.061302, 22.5208)",2014-06-01 08:10:36+00:00,2014-06-01 08:29:09+00:00
6AE41,"(114.063103, 22.5345)","(114.083199, 22.5432)",2014-06-01 08:40:10+00:00,2014-06-01 08:48:45+00:00
6AE41,"(114.0718, 22.5581)","(114.087502, 22.551701)",2014-06-01 10:17:58+00:00,2014-06-01 10:23:30+00:00
6AE41,"(114.087799, 22.549)","(113.9347, 22.680901000000002)",2014-06-01 10:24:39+00:00,2014-06-01 11:20:52+00:00
6AE41,"(114.124397, 22.6106)","(114.139297, 22.612301000000002)",2014-06-01 12:10:38+00:00,2014-06-01 12:24:04+00:00
6AE41,"(114.140297, 22.614599)","(114.118401, 22.5532)",2014-06-01 12:26:21+00:00,2014-06-01 12:45:23+00:00
6AE41,"(114.1175, 22.5516)","(114.115303, 22.535)",2014-06-01 12:46:14+00:00,2014-06-01 12:56:29+00:00
6AE41,"(114.114799, 22.5347)","(114.249702, 22.5816)",2014-06-01 12:57:49+00:00,2014-06-01 14:38:40+00:00
6AE41,"(114.11460100000001, 22.5858)","(114.09719799999999, 22.569599)",2014-06-01 16:36:56+00:00,2014-06-01 16:47:26+00:00
6AE41,"(114.094498, 22.569799)","(114.113197, 22.542299)",2014-06-01 16:48:49+00:00,2014-06-01 17:07:12+00:00
6AE41,"(114.1138, 22.540701000000002)","(114.226799, 22.5541)",2014-06-01 17:11:50+00:00,2014-06-01 17:53:52+00:00
6AE41,"(114.228897, 22.555999999999997)","(114.132698, 22.549101)",2014-06-01 17:56:11+00:00,2014-06-01 18:12:54+00:00
6AE41,"(114.132698, 22.549101)","(114.149803, 22.5459)",2014-06-01 18:13:22+00:00,2014-06-01 18:28:57+00:00
6AE41,"(114.146202, 22.5571)","(113.921799, 22.487801)",2014-06-01 18:35:48+00:00,2014-06-01 19:19:55+00:00
6AE41,"(113.920601, 22.488001)","(113.913803, 22.4863)",2014-06-01 19:22:41+00:00,2014-06-01 19:25:59+00:00
6AE41,"(113.912201, 22.484699)","(113.9617, 22.556299)",2014-06-01 19:31:15+00:00,2014-06-01 20:10:19+00:00
6AE41,"(113.962097, 22.559998999999998)","(113.88829799999999, 22.5756)",2014-06-01 20:11:48+00:00,2014-06-01 20:24:52+00:00
6AE41,"(113.8927, 22.5795)","(113.943298, 22.5856)",2014-06-01 20:26:15+00:00,2014-06-01 20:46:32+00:00
6AE41,"(113.935402, 22.583599)","(113.922997, 22.5462)",2014-06-01 20:54:45+00:00,2014-06-01 22:12:07+00:00
6AE41,"(113.922997, 22.5462)","(113.878197, 22.566799)",2014-06-01 22:14:08+00:00,2014-06-01 22:29:01+00:00
6AE41,"(113.877701, 22.567301)","(114.01799799999999, 22.5341)",2014-06-01 22:29:24+00:00,2014-06-01 22:56:24+00:00
6AE41,"(114.02089699999999, 22.536301)","(114.041397, 22.5422)",2014-06-01 22:57:33+00:00,2014-06-01 23:03:27+00:00
6AE41,"(114.048103, 22.5385)","(113.9104, 22.530701)",2014-06-01 23:04:37+00:00,2014-06-01 23:26:50+00:00
6AE41,"(113.914001, 22.5354)","(113.933998, 22.516899)",2014-06-01 23:34:58+00:00,2014-06-01 23:43:34+00:00
6AE41,"(113.929298, 22.5151)","(113.95369699999999, 22.5513)",2014-06-01 23:45:16+00:00,2014-06-01 23:59:21+00:00
6AE42,"(114.132896, 22.5861)","(114.11509699999999, 22.6017)",2014-06-01 00:13:26+00:00,2014-06-01 00:18:37+00:00
6AE42,"(114.124901, 22.5464)","(114.081497, 22.5404)",2014-06-01 00:36:08+00:00,2014-06-01 00:46:53+00:00
6AE42,"(114.0952, 22.541)","(114.114998, 22.5464)",2014-06-01 01:00:18+00:00,2014-06-01 01:05:02+00:00
6AE42,"(114.125801, 22.547199)","(114.09700000000001, 22.556499)",2014-06-01 01:14:06+00:00,2014-06-01 01:24:25+00:00
6AE42,"(114.125702, 22.5467)","(114.119003, 22.540501000000003)",2014-06-01 02:02:15+00:00,2014-06-01 02:07:50+00:00
6AE42,"(114.118401, 22.5406)","(114.1297, 22.544701)",2014-06-01 02:09:33+00:00,2014-06-01 02:14:08+00:00
6AE42,"(114.141098, 22.6159)","(113.80819699999999, 22.626801)",2014-06-01 06:32:10+00:00,2014-06-01 07:15:06+00:00
6AE42,"(113.92710100000001, 22.5492)","(113.91840400000001, 22.553301)",2014-06-01 07:47:34+00:00,2014-06-01 07:51:29+00:00
6AE42,"(113.918297, 22.550501)","(113.9198, 22.536501)",2014-06-01 07:53:32+00:00,2014-06-01 07:57:56+00:00
6AE42,"(113.924797, 22.545799)","(113.930901, 22.5317)",2014-06-01 08:16:30+00:00,2014-06-01 08:23:48+00:00
6AE42,"(113.923103, 22.5205)","(113.958298, 22.5966)",2014-06-01 08:31:09+00:00,2014-06-01 08:47:53+00:00
6AE42,"(113.952499, 22.577101000000003)","(114.06289699999999, 22.5578)",2014-06-01 08:59:00+00:00,2014-06-01 09:16:35+00:00
6AE42,"(114.0662, 22.5546)","(114.061501, 22.5725)",2014-06-01 09:21:03+00:00,2014-06-01 09:24:01+00:00
6AE42,"(114.065002, 22.557899)","(114.056198, 22.5495)",2014-06-01 09:34:32+00:00,2014-06-01 09:41:15+00:00
6AE42,"(114.04989599999999, 22.547701)","(114.044403, 22.5373)",2014-06-01 09:45:50+00:00,2014-06-01 09:50:15+00:00
6AE42,"(114.061203, 22.529301)","(114.062798, 22.5194)",2014-06-01 10:11:06+00:00,2014-06-01 10:16:44+00:00
6AE42,"(114.063202, 22.517799)","(114.024498, 22.523398999999998)",2014-06-01 10:27:52+00:00,2014-06-01 10:40:46+00:00
6AE42,"(114.0411, 22.5291)","(114.082001, 22.540701000000002)",2014-06-01 10:54:53+00:00,2014-06-01 11:04:25+00:00
6AE42,"(114.087601, 22.5432)","(114.099602, 22.5518)",2014-06-01 11:07:01+00:00,2014-06-01 11:16:19+00:00
6AE42,"(114.102097, 22.552401)","(114.023697, 22.5352)",2014-06-01 11:18:19+00:00,2014-06-01 11:36:52+00:00
6AE42,"(114.09899899999999, 22.5779)","(114.112099, 22.5532)",2014-06-01 14:05:15+00:00,2014-06-01 14:14:32+00:00
6AE42,"(114.112503, 22.5513)","(114.067398, 22.528799)",2014-06-01 14:14:57+00:00,2014-06-01 14:27:49+00:00
6AE42,"(114.063301, 22.525499)","(114.111099, 22.5434)",2014-06-01 14:30:09+00:00,2014-06-01 14:47:59+00:00
6AE42,"(114.113602, 22.5445)","(114.113197, 22.5389)",2014-06-01 14:49:22+00:00,2014-06-01 14:53:06+00:00
6AE42,"(114.113899, 22.5341)","(114.116501, 22.549801000000002)",2014-06-01 14:57:34+00:00,2014-06-01 15:07:27+00:00
6AE42,"(114.118401, 22.5516)","(114.136002, 22.5669)",2014-06-01 15:10:06+00:00,2014-06-01 15:18:24+00:00
6AE42,"(114.1353, 22.567801)","(114.130501, 22.558598999999997)",2014-06-01 15:19:59+00:00,2014-06-01 15:24:44+00:00
6AE42,"(114.130501, 22.558598999999997)","(114.030403, 22.5305)",2014-06-01 15:26:07+00:00,2014-06-01 15:46:23+00:00
6AE42,"(114.156403, 22.616198999999998)","(114.06680300000001, 22.649)",2014-06-01 16:42:52+00:00,2014-06-01 17:50:38+00:00
6AE42,"(114.036102, 22.5557)","(113.972298, 22.5389)",2014-06-01 18:39:58+00:00,2014-06-01 18:56:57+00:00
6AE42,"(114.071999, 22.629801)","(114.110199, 22.5487)",2014-06-01 19:30:30+00:00,2014-06-01 19:47:43+00:00
6AE42,"(114.11889599999999, 22.562201)","(114.11350300000001, 22.5317)",2014-06-01 21:34:52+00:00,2014-06-01 21:44:57+00:00
6AE42,"(114.113998, 22.538401)","(114.120399, 22.5443)",2014-06-01 21:48:21+00:00,2014-06-01 21:55:01+00:00
6AE42,"(114.120399, 22.5443)","(114.08719599999999, 22.551701)",2014-06-01 21:55:29+00:00,2014-06-01 22:13:12+00:00
6AE42,"(114.08470200000001, 22.5546)","(114.078201, 22.5539)",2014-06-01 22:14:31+00:00,2014-06-01 22:18:20+00:00
6AE42,"(114.07330300000001, 22.551201000000002)","(114.081902, 22.5368)",2014-06-01 22:20:39+00:00,2014-06-01 22:29:22+00:00
6AE42,"(114.091202, 22.542101000000002)","(114.107597, 22.567498999999998)",2014-06-01 22:37:55+00:00,2014-06-01 23:02:25+00:00
6AE42,"(114.116997, 22.541401)","(114.091599, 22.5383)",2014-06-01 23:19:33+00:00,2014-06-01 23:23:30+00:00
6AE42,"(114.084198, 22.538099)","(114.080704, 22.540501000000003)",2014-06-01 23:25:11+00:00,2014-06-01 23:26:31+00:00
6AE42,"(114.079002, 22.540198999999998)","(114.071602, 22.538601)",2014-06-01 23:27:44+00:00,2014-06-01 23:38:29+00:00
6AE42,"(114.040001, 22.541999999999998)","(114.044601, 22.5261)",2014-06-01 23:48:39+00:00,2014-06-01 23:51:35+00:00
6AF47,"(114.122299, 22.5518)","(114.139999, 22.608999)",2014-06-01 01:34:11+00:00,2014-06-01 01:48:34+00:00
6AF47,"(114.1343, 22.6173)","(114.102898, 22.6147)",2014-06-01 01:52:56+00:00,2014-06-01 02:01:46+00:00
6AF47,"(114.105797, 22.615601)","(114.10189799999999, 22.628901000000003)",2014-06-01 02:03:29+00:00,2014-06-01 02:07:51+00:00
6AF47,"(114.096397, 22.6311)","(114.118103, 22.607599)",2014-06-01 02:09:03+00:00,2014-06-01 02:18:27+00:00
6AF47,"(114.122299, 22.608601)","(114.114899, 22.5861)",2014-06-01 02:22:02+00:00,2014-06-01 02:28:13+00:00
6AF47,"(114.122498, 22.552)","(114.132896, 22.549)",2014-06-01 02:46:42+00:00,2014-06-01 02:54:55+00:00
6AF47,"(114.125999, 22.5448)","(114.150101, 22.609301000000002)",2014-06-01 03:06:17+00:00,2014-06-01 03:20:56+00:00
6AF47,"(114.118797, 22.552099)","(114.125, 22.576598999999998)",2014-06-01 03:34:39+00:00,2014-06-01 03:40:47+00:00
6AF47,"(114.123199, 22.5476)","(114.101097, 22.5464)",2014-06-01 03:56:56+00:00,2014-06-01 04:02:12+00:00
6AF47,"(114.099998, 22.5473)","(114.089203, 22.5375)",2014-06-01 04:05:11+00:00,2014-06-01 04:11:45+00:00
6AF47,"(114.086998, 22.541)","(114.073898, 22.538)",2014-06-01 04:15:14+00:00,2014-06-01 04:18:52+00:00
6AF47,"(114.05639599999999, 22.5221)","(114.009598, 22.535)",2014-06-01 07:10:51+00:00,2014-06-01 07:19:45+00:00
6AF47,"(114.009499, 22.534901)","(114.114403, 22.5352)",2014-06-01 07:36:16+00:00,2014-06-01 08:00:11+00:00
6AF47,"(114.114502, 22.534000000000002)","(114.107399, 22.5515)",2014-06-01 08:25:57+00:00,2014-06-01 08:33:04+00:00
6AF47,"(114.107803, 22.5481)","(113.985802, 22.524099)",2014-06-01 08:35:27+00:00,2014-06-01 08:51:36+00:00
6AF47,"(114.009102, 22.534901)","(114.002403, 22.530001000000002)",2014-06-01 09:16:49+00:00,2014-06-01 09:23:08+00:00
6AF47,"(114.0215, 22.531799)","(114.139297, 22.549801000000002)",2014-06-01 09:28:40+00:00,2014-06-01 09:43:15+00:00
6AF47,"(114.137703, 22.551701)","(114.115601, 22.5798)",2014-06-01 09:45:05+00:00,2014-06-01 09:52:08+00:00
6AF47,"(114.11930100000001, 22.579399)","(114.130302, 22.5721)",2014-06-01 09:53:15+00:00,2014-06-01 09:57:57+00:00
6AF47,"(114.132896, 22.571699)","(114.11219799999999, 22.542101000000002)",2014-06-01 09:58:56+00:00,2014-06-01 10:14:54+00:00
6AF47,"(114.120102, 22.538401)","(114.13490300000001, 22.5793)",2014-06-01 10:27:29+00:00,2014-06-01 10:38:39+00:00
6AF47,"(114.13539899999999, 22.5793)","(114.140297, 22.577801)",2014-06-01 10:39:52+00:00,2014-06-01 10:46:07+00:00
6AF47,"(114.14050300000001, 22.578699)","(114.113998, 22.5317)",2014-06-01 10:47:12+00:00,2014-06-01 11:10:05+00:00
6AF47,"(114.113899, 22.537701000000002)","(114.1194, 22.5396)",2014-06-01 11:12:48+00:00,2014-06-01 11:15:26+00:00
6AF47,"(114.1082, 22.537399)","(114.066101, 22.5243)",2014-06-01 11:17:18+00:00,2014-06-01 11:25:26+00:00
6AF47,"(114.012497, 22.531098999999998)","(114.02310200000001, 22.530199)",2014-06-01 12:44:58+00:00,2014-06-01 12:49:37+00:00
6AF47,"(114.022797, 22.530399)","(114.022903, 22.5366)",2014-06-01 12:50:16+00:00,2014-06-01 12:57:36+00:00
6AF47,"(114.020599, 22.536301)","(114.033897, 22.617399)",2014-06-01 12:59:19+00:00,2014-06-01 13:23:47+00:00
6AF47,"(114.0345, 22.616699)","(114.008202, 22.5485)",2014-06-01 13:25:00+00:00,2014-06-01 13:42:44+00:00
6AF47,"(114.008003, 22.548599)","(113.960098, 22.569599)",2014-06-01 13:47:06+00:00,2014-06-01 14:02:16+00:00
6AF47,"(114.007301, 22.549)","(113.997101, 22.529498999999998)",2014-06-01 14:18:36+00:00,2014-06-01 14:27:21+00:00
6AF47,"(114.025803, 22.5303)","(114.0448, 22.521601)",2014-06-01 14:37:37+00:00,2014-06-01 14:43:09+00:00
6AF47,"(114.0467, 22.5257)","(114.08159599999999, 22.5471)",2014-06-01 14:47:44+00:00,2014-06-01 14:59:53+00:00
6AF47,"(114.085899, 22.543301)","(114.083504, 22.5492)",2014-06-01 15:07:00+00:00,2014-06-01 15:14:28+00:00
6AF47,"(114.079002, 22.549101)","(114.062202, 22.5294)",2014-06-01 15:20:34+00:00,2014-06-01 15:28:14+00:00
6AF47,"(114.060501, 22.5326)","(113.96970400000001, 22.5291)",2014-06-01 15:38:21+00:00,2014-06-01 15:54:22+00:00
6AF47,"(113.974503, 22.5292)","(114.00990300000001, 22.535101)",2014-06-01 15:59:22+00:00,2014-06-01 16:10:53+00:00
6AF47,"(114.006798, 22.5343)","(113.914497, 22.537399)",2014-06-01 16:12:34+00:00,2014-06-01 16:30:29+00:00
6AF47,"(113.914597, 22.538099)","(113.969803, 22.5394)",2014-06-01 16:31:19+00:00,2014-06-01 16:42:08+00:00
6AF47,"(114.034401, 22.548000000000002)","(114.003601, 22.5362)",2014-06-01 16:58:57+00:00,2014-06-01 17:14:29+00:00
6AF47,"(114.003403, 22.5362)","(114.007301, 22.5347)",2014-06-01 17:14:57+00:00,2014-06-01 17:18:34+00:00
6AF47,"(114.007301, 22.5347)","(114.0075, 22.5347)",2014-06-01 17:19:35+00:00,2014-06-01 17:23:03+00:00
6AF47,"(114.060799, 22.5214)","(114.057404, 22.5145)",2014-06-01 18:55:32+00:00,2014-06-01 18:59:14+00:00
6AF47,"(114.063301, 22.5186)","(114.027496, 22.522499)",2014-06-01 19:04:48+00:00,2014-06-01 19:19:14+00:00
6AF47,"(114.0541, 22.535299)","(114.05680100000001, 22.5173)",2014-06-01 19:34:30+00:00,2014-06-01 19:44:30+00:00
6AF47,"(114.0588, 22.5198)","(114.117302, 22.5431)",2014-06-01 19:47:32+00:00,2014-06-01 20:01:33+00:00
6AF47,"(114.117302, 22.5431)","(114.12359599999999, 22.610201)",2014-06-01 20:01:59+00:00,2014-06-01 20:37:13+00:00
